Client,regnr,Marke,Fordonsslag,Fordonsstatus,Karosserikod,Arsmodell,TotalVikt,Egenklass,Motoreffekt,Handelsbet,Karossny,api_matched,UW_Kategori,classification_method,classification_confidence,classification_reasoning
Client - 17,REGNR1930,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1931,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,1100,NISSAN LEAF 40KWH,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1932,FÅGELSTA-SLÄPET 85 178,SLÄP,ITRAFIK,Flak - Godslåda,1986.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR1933,VOLVO FH 6*2,LB,ITRAFIK,Lastbil,2011.0,,Lastbil,3450,FH,Lastbil,True,Tung lastbil,rule_based,,
Client - 17,REGNR1934,FENDT 306 LSA,TR,ITRAFIK,Traktor,1984.0,,???,520,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 17,REGNR1935,RENAULT JL,PB,ITRAFIK,Fordon avsett för fler ändamål,2011.0,,Personbil,840,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1936,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1937,HUMBAUR,SLÄP,ITRAFIK,Släpkärra,2021.0,,Lätt släp,,HA 132513 K,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR1938,FORD DYB,PB,ITRAFIK,Halvkombi,2011.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1939,FORD DYB,PB,ITRAFIK,Halvkombi,2011.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1940,FORD,PB,ITRAFIK,Halvkombi,2015.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1941,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1942,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,960,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1943,VOLVO FL 4*2,LB,ITRAFIK,Lastbil,2013.0,,Lastbil,1810,,Lastbil,True,Tung lastbil,rule_based,,
Client - 17,REGNR1944,GISEBO 800/LB,SLÄP,AVST,Flak - Godslåda,1987.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR1945,FIAT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,880,FIAT DOBLO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1946,"VOLKSWAGEN, VW  2KN",LB,ITRAFIK,Skåpbil,2012.0,,Lätt lastbil,550,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1947,RENAULT W,LB,ITRAFIK,Skåpbil,2012.0,,Lätt lastbil,660,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1948,RENAULT W,LB,ITRAFIK,Skåpbil,2012.0,,Lätt lastbil,660,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1949,RENAULT,LB,ITRAFIK,Skåpbil,2015.0,,Lätt lastbil,660,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1950,FORD,PB,ITRAFIK,Halvkombi,2015.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1951,FORD DYB,PB,ITRAFIK,Halvkombi,2013.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1952,"VOLKSWAGEN, VW  2KN",LB,ITRAFIK,Skåpbil,2012.0,,Lätt lastbil,750,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1953,RENAULT MA,LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,920,MASTER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1954,RENAULT JL,PB,ITRAFIK,Fordon avsett för fler ändamål,2013.0,,Personbil,840,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1955,FORD DYB,PB,ITRAFIK,Stationsvagn kombivagn,2012.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1956,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,960,SEAT LEON SP,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1957,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,960,SEAT LEON SP,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1958,BRENDERUP 06,SLÄP,ITRAFIK,Flak - Godslåda,1988.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR1959,FORD DYB,PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1960,OPEL VIVARO COMBI 2.0CDT,PB,ITRAFIK,Stationsvagn kombivagn,2007.0,,Personbil,840,,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1961,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,810,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1962,SKODA           5L,PB,ITRAFIK,Stationsvagn kombivagn,2015.0,,Personbil,1030,YETI,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1963,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1964,KILAFORS SVTB 122,SLÄP,AVST,Flak - Lämmar,1987.0,,Tungt släp,,,Flak - Lämmar,True,Tungt släp,rule_based,,
Client - 17,REGNR1965,RENAULT W,LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,660,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1966,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1967,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,810,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1968,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,SEAT ATECA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1969,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1970,VOLVO FH12 6*2,LB,AVST,Skåp,1999.0,,Lastbil,3090,,Skåp,True,Tung lastbil,rule_based,,
Client - 17,REGNR1971,BRENDERUP 06,SLÄP,AVST,Flak - Godslåda,1989.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR1972,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,1100,NISSAN LEAF 40KWH,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1973,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1974,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1975,FORD,LB,ITRAFIK,Skåpbil,2022.0,,Lätt lastbil,956,TRANSIT CUSTOM,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1976,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1977,VOLVO G + V60 PLUG IN,PB,ITRAFIK,Stationsvagn kombivagn,2013.0,,Personbil,1580,V60 PLUG IN HYBRID,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1978,SKODA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,810,KAMIQ,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1979,FORD,PB,ITRAFIK,Fordon avsett för fler ändamål,2021.0,,Personbil,1400,KUGA,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1980,RENAULT JL,PB,ITRAFIK,Fordon avsett för fler ändamål,2012.0,,Personbil,840,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1981,"VOLKSWAGEN, VW",LB,ITRAFIK,Lastbil,2017.0,,Lätt lastbil,1100,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1982,FORD,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,960,TRANSIT,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1983,CFMOTO,TR,ITRAFIK,,2019.0,,???,260,CFORCE520S,,False,Släp,ml_model,0.68,LogReg: Släp (68%)
Client - 17,REGNR1984,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,810,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1985,VOLVO,LB,ITRAFIK,Lastbil,2019.0,,Lastbil,3750,FM,Lastbil,True,Tung lastbil,rule_based,,
Client - 17,REGNR1986,HAPERT,SLÄP,ITRAFIK,Släpkärra,2019.0,,Släp,,C....,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR1987,RENAULT FW,LB,ITRAFIK,Skåpbil,2014.0,,Lätt lastbil,440,KANGOO EXPRESS Z.E.,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1988,FORD DYB,PB,ITRAFIK,Halvkombi,2013.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR1989,VOLKSWAGEN,LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,,ABT E-CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1990,OPEL COMBO SK?P,LB,ITRAFIK,Skåp,2009.0,,Lätt lastbil,550,OPEL COMBO-C-VAN,Skåp,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1991,RENAULT W,LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,660,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1992,NISSAN,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,800,NISSAN E-NV200,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1993,MAJAVA,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,M 2526 LJ,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR1994,OPEL,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,890,VIVARO-B,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR1995,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2022.0,,Personbil,,NISSAN LEAF 40KWH,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1996,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,960,OCTAVIA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1997,RENAULT JL,PB,ITRAFIK,Fordon avsett för fler ändamål,2012.0,,Personbil,840,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR1998,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,750,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR1999,LUNDBERG 345 T,MRED,ITRAFIK,Hjullastare,2001.0,,???,770,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 17,REGNR2000,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2001,FORD,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,956,TRANSIT CUSTOM,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2002,FORD,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,880,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2003,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2004,FORD,LB,ITRAFIK,Skåpbil,2022.0,,Lätt lastbil,880,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2005,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,810,T-ROC,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2006,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,960,SEAT LEON SP,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2007,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2022.0,,Personbil,810,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR2008,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,810,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2009,NISSAN,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,800,NISSAN E-NV200,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2010,"VOLKSWAGEN, VW",LB,ITRAFIK,Lastbil,2023.0,,Lätt lastbil,810,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2011,PARATOR SCV 18-20,SLÄP,AVST,Skåp,2002.0,,Tungt släp,,,Skåp,True,Tungt släp,rule_based,,
Client - 17,REGNR2012,FIAT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,880,FIAT DOBLO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2013,FORD,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,735,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2014,FORD,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,735,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2015,FORD,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,735,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2016,RENAULT R,PB,ITRAFIK,Stationsvagn kombivagn,2015.0,,Personbil,660,CLIO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2017,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,740,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2018,OPEL,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,920,VIVARO-B,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2019,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2020,"VOLKSWAGEN, VW  1KM",PB,ITRAFIK,Stationsvagn kombivagn,2012.0,,Personbil,770,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2021,VOLVO,LB,ITRAFIK,Lastbil,2019.0,,Lastbil,3450,FH 62 TR,Lastbil,True,Tung lastbil,rule_based,,
Client - 17,REGNR2022,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2023,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1400,TIGUAN,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2024,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2025,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2022.0,,Personbil,,NISSAN LEAF 40KWH,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR2026,CLUB CAR CARRYALL 2,MRED,ITRAFIK,Minidumper,2012.0,,???,30,,Minidumper,False,Personbil,ml_model,0.86,LogReg: Personbil (86%)
Client - 17,REGNR2027,STAR INDUSTRIER 650,SLÄP,ITRAFIK,Flak - Godslåda,2004.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR2028,LUNDBERG 345 LSE/5220,MRED,ITRAFIK,Hjullastare,2016.0,,???,980,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 17,REGNR2029,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,SEAT ATECA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2030,FORD,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,735,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2031,TGAB CE100035R,SLÄP,ITRAFIK,Skåp,2004.0,,Släp,,,Skåp,True,Släp,rule_based,,
Client - 17,REGNR2032,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,960,SEAT LEON SP,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2033,RENAULT,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,680,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2034,"VW PICKUP DH 1,9",LB,ITRAFIK,Flak - Lämmar - Kapell,2006.0,,Lätt lastbil,750,,Flak - Lämmar - Kapell,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2035,KILAFORS RBB 2X60,SLÄP,AVST,Släpvagn med dragstång,2012.0,,Tungt släp,,,Släpvagn med dragstång,True,Tungt släp,rule_based,,
Client - 17,REGNR2036,"VW SHUTTLE 2,0",LB,ITRAFIK,"Skåp - Hyllor, Fack",2005.0,,Lätt lastbil,850,,"Skåp - Hyllor, Fack",True,Lätt lastbil,rule_based,,
Client - 17,REGNR2037,FORD,PB,ITRAFIK,Fordon avsett för fler ändamål,2021.0,,Personbil,1400,KUGA,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 17,REGNR2038,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2039,VOLVO,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,1200,XC40,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2040,LUNDBERG 345LS,MRED,ITRAFIK,Hjullastare,2006.0,,???,900,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 17,REGNR2041,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,810,T-ROC,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2042,FORD DA3    FOCUS,PB,ITRAFIK,Halvkombi,2006.0,,Personbil,920,,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2043,JYKI V42-T0,SLÄP,ITRAFIK,Banke,2006.0,,Tungt släp,,,Banke,True,Tungt släp,rule_based,,
Client - 17,REGNR2044,SÄVSJÖSLÄPET SSEL 750,SLÄP,ITRAFIK,Flak - Godslåda,2006.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 17,REGNR2045,THULE CE100035R,SLÄP,ITRAFIK,Skåp,2006.0,,Släp,,,Skåp,True,Släp,rule_based,,
Client - 17,REGNR2046,FIT-ZEL EURO20-20/41,SLÄP,ITRAFIK,För transport av fordon,2006.0,,Släp,,,För transport av fordon,True,Släp,rule_based,,
Client - 17,REGNR2047,SEAT,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,960,SEAT LEON SP,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2048,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2049,VALTRA N-SERIES,TR,ITRAFIK,Traktor,2011.0,,Traktor,1130,N142,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 17,REGNR2050,OPEL,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,890,VIVARO-B,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2051,"VOLKSWAGEN, VW",LB,ITRAFIK,Lastbil,2017.0,,Lätt lastbil,750,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2052,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2015.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2053,FORD,PB,ITRAFIK,Halvkombi,2016.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2054,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2055,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,740,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2056,VARIANT,SLÄP,ITRAFIK,Släpkärra,2017.0,,Lätt släp,,0715F1,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR2057,VARIANT,SLÄP,ITRAFIK,Släpkärra,2017.0,,Lätt släp,,754F1K,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR2058,"VOLKSWAGEN,  VW",LB,ITRAFIK,Lastbil,2016.0,,Lätt lastbil,1200,CRAFTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2059,RENAULT,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,680,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2060,VOLVO,PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Brandbil lätt,1620,VOLVO XC70,Stationsvagn kombivagn,True,Lätt brandfordon,rule_based,,
Client - 17,REGNR2061,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,810,YETI,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2062,FORD,PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,700,FOCUS,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2063,VOLKSWAGEN,LB,ITRAFIK,Lastbil,2018.0,,Lätt lastbil,1100,TRANSPORTER 4MOTION,Lastbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2064,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2065,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1100,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2066,NISSAN,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,800,NISSAN E-NV200,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2067,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1100,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2068,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1100,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2069,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1100,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2070,SÄVSJÖSLÄPET,SLÄP,ITRAFIK,Släpkärra,2018.0,,Släp,,FTB 3003-01,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR2071,SUZUKI,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,950,VITARA,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2072,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2073,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,770,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2074,FORD,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2075,FORD,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,742,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2076,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,KAROQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2077,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2078,OPEL,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,920,VIVARO-B,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 17,REGNR2079,VOLVO,PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,1400,V60,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 17,REGNR2080,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2081,FORD,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,700,FOCUS,Halvkombi,True,Personbil,rule_based,,
Client - 17,REGNR2082,STAGEMOBIL,SLÄP,ITRAFIK,Släpkärra,2018.0,,Släp,,L,Släpkärra,True,Släp,rule_based,,
Client - 17,REGNR2083,VOLVO FM 8*4,LB,ITRAFIK,Lastbil,2018.0,,Lastbil,4050,FM,Lastbil,True,Tung lastbil,rule_based,,
Client - 17,REGNR2084,TORO REELMASTER 3100 D,,,Gräsklippare,2019.0,,,,,,False,Personbil,ml_model,0.335,LogReg: Personbil (34%)
Client - 17,OREG,TORO,,,,2013.0,,,,,,False,Personbil,ml_model,0.367,LogReg: Personbil (37%)
Client - 17,OREG,TORO GM 4000D,,,Större Gräsklippare,2008.0,,,,,,False,Lätt lastbil,ml_model,0.615,LogReg: Lätt lastbil (62%)
Client - 17,OREG,JOHN DEERE,,,Större Gräsklippare,2015.0,,,,,,False,Lätt lastbil,ml_model,0.615,LogReg: Lätt lastbil (62%)
